FlightID,Date,Route,Airline,AircraftType,FlightDuration,DepartureTime,Passengers,WeatherCondition,FlightClass,TicketType,DestinationRegion,LoyaltyProgram,MaintenanceIssues,CrewSatisfaction,CustomerSatisfaction,Weekday,PeakSeason,DelayMinutes,OnTimeArrival,FuelCost
FLT03072,2022-04-18,Toronto to Vancouver,Global Wings,Boeing 737,96,4,149.4,Fog,Economy,Non-refundable,International,0,1,7.978377494355021,4.922577545806092,Monday,0,0,Yes,642.53
FLT03073,2022-08-14,Toronto to Vancouver,Global Wings,Boeing 737,469,14,62.4,Clear,First,Refundable,Regional,1,3,9.869380171227757,8.948766344158905,Sunday,0,0,Yes,1663.06
FLT03074,2023-11-04,Beijing to Sydney,Global Wings,Airbus A320,670,12,181.79999999999998,Clear,First,Refundable,Domestic,0,3,8.257865593417208,4.797078477213145,Saturday,0,7,Yes,2016.06
FLT03075,2023-09-23,Paris to Rome,Global Wings,Boeing 737,669,12,133.2,Rain,First,Refundable,Regional,1,1,9.18871100629216,5.903961807061977,Saturday,0,34,No,2108.49
FLT03076,2023-10-23,Toronto to Vancouver,Global Wings,Boeing 777,186,12,149.4,Fog,Economy,Refundable,International,0,1,8.68226984422979,5.479410591648355,Monday,0,48,No,912.87
FLT03077,2024-09-03,Beijing to Sydney,Sunshine Air,Airbus A380,542,14,90.6,Fog,Economy,Non-refundable,Regional,1,3,9.302985869247436,6.315873000112123,Tuesday,0,0,Yes,1967.0
FLT03078,2023-10-24,Toronto to Vancouver,BlueJet Airlines,Boeing 787,227,13,200.4,Clear,First,Refundable,International,0,3,6.722313398311618,6.644294873670241,Tuesday,0,84,No,984.1
FLT03079,2023-03-08,Beijing to Sydney,SkyTrack Airways,Boeing 737,651,7,120.0,Snow,Business,Non-refundable,Domestic,0,3,7.58083543294296,4.98070189964553,Wednesday,0,59,No,2212.54
FLT03080,2024-03-15,New York to London,SkyTrack Airways,Airbus A320,353,10,96.0,Rain,Business,Refundable,International,1,3,9.434088237080976,6.003844642901237,Friday,0,4,Yes,1652.51
FLT03081,2023-10-17,Mexico City to Lima,Sunshine Air,Airbus A380,697,17,189.0,Fog,First,Refundable,International,0,2,6.812167405594101,6.467411009386595,Tuesday,0,91,No,2417.53
FLT03082,2023-02-23,Singapore to Bangkok,Sunshine Air,Boeing 787,402,23,84.0,Fog,Business,Non-refundable,Domestic,0,1,8.474568729615473,5.327741450579185,Thursday,0,37,No,1219.78
FLT03083,2024-09-14,Paris to Rome,Global Wings,Airbus A380,369,3,135.6,Fog,Economy,Refundable,Domestic,1,0,9.03197715302029,6.302211509274784,Saturday,0,17,No,1471.92
FLT03084,2023-03-31,Mexico City to Lima,Sunshine Air,Airbus A320,721,9,168.0,Fog,Economy,Non-refundable,Domestic,0,2,8.539285737006054,6.471858975994297,Friday,0,0,Yes,2459.64
FLT03085,2022-06-09,Toronto to Vancouver,SkyTrack Airways,Airbus A320,587,0,46.8,Fog,Economy,Refundable,Regional,0,0,8.608742555061006,9.565873922365395,Thursday,0,0,Yes,1884.69
FLT03086,2023-06-07,Berlin to Madrid,Global Wings,Airbus A380,599,4,210.0,Clear,First,Refundable,Regional,0,0,6.633504151665647,7.942571276294194,Wednesday,0,48,No,1988.98
FLT03087,2023-10-12,Berlin to Madrid,BlueJet Airlines,Airbus A320,478,12,146.4,Rain,First,Non-refundable,International,0,4,7.294217533121253,6.654082744003319,Thursday,0,22,No,1663.7
FLT03088,2024-08-26,San Francisco to Tokyo,Sunshine Air,Boeing 737,503,0,213.6,Clear,Business,Refundable,International,0,1,9.074829549582635,7.563719658527148,Monday,0,32,No,1852.97
FLT03089,2023-08-13,Singapore to Bangkok,Sunshine Air,Boeing 737,744,22,172.79999999999998,Clear,First,Refundable,International,1,2,9.520988837989954,8.79820305387944,Sunday,0,0,Yes,2312.34
FLT03090,2022-03-18,San Francisco to Tokyo,Global Wings,Boeing 737,617,7,189.6,Fog,Economy,Non-refundable,Regional,0,1,6.310367675620342,7.09898179833973,Friday,0,36,No,2233.61
FLT03091,2023-05-24,Mexico City to Lima,SkyTrack Airways,Boeing 777,899,2,157.79999999999998,Rain,Economy,Non-refundable,Regional,1,3,9.168162757964188,4.230476775312334,Wednesday,0,22,No,2870.42
FLT03092,2023-03-17,Mexico City to Lima,BlueJet Airlines,Boeing 787,295,2,78.6,Fog,First,Non-refundable,International,0,1,7.075704656760406,6.386291433808007,Friday,0,0,Yes,1080.67
FLT03093,2022-09-11,Toronto to Vancouver,SkyTrack Airways,Boeing 787,498,6,106.2,Clear,Economy,Refundable,Regional,1,0,8.374841208826984,7.310816718957019,Sunday,0,0,Yes,1589.41
FLT03094,2024-07-09,San Francisco to Tokyo,Sunshine Air,Boeing 787,273,3,186.6,Fog,Business,Refundable,Regional,0,3,6.782298178332708,7.554798893979162,Tuesday,0,21,No,1203.5
FLT03095,2024-02-09,Beijing to Sydney,SkyTrack Airways,Boeing 737,144,2,69.6,Snow,First,Refundable,Regional,1,1,9.106469415371507,8.238937744150217,Friday,0,40,No,838.55
FLT03096,2022-11-16,Mexico City to Lima,SkyTrack Airways,Airbus A380,853,14,66.6,Fog,First,Refundable,Regional,0,1,8.89695776741265,6.632366714213846,Wednesday,0,51,No,2624.96
FLT03097,2024-03-13,Beijing to Sydney,Global Wings,Boeing 787,803,7,109.2,Rain,First,Refundable,International,1,0,8.312612825899851,5.730570520723932,Wednesday,0,26,No,2450.56
FLT03098,2022-09-20,Mexico City to Lima,Sunshine Air,Airbus A380,144,2,111.6,Fog,First,Refundable,Regional,0,3,8.1766147324706,5.679011419679333,Tuesday,0,0,Yes,753.71
FLT03099,2023-08-20,Berlin to Madrid,SkyTrack Airways,Boeing 787,548,6,46.199999999999996,Rain,Business,Non-refundable,International,0,0,8.135978250583738,8.850903046082829,Sunday,0,20,No,1872.7
FLT03100,2023-10-20,Toronto to Vancouver,BlueJet Airlines,Boeing 787,124,17,156.0,Fog,Business,Refundable,International,0,1,8.686897961445748,5.2124334654210935,Friday,0,30,No,857.14
FLT03101,2024-04-14,Chicago to Los Angeles,Sunshine Air,Boeing 737,705,10,152.4,Clear,Business,Refundable,International,0,2,7.669578879160551,8.151450985954737,Sunday,0,0,Yes,2366.59
FLT03102,2023-07-08,Mexico City to Lima,SkyTrack Airways,Boeing 737,722,10,181.2,Fog,Economy,Non-refundable,Domestic,0,2,8.225167473650789,4.756504657982753,Saturday,0,5,Yes,2425.39
FLT03103,2023-01-09,Mexico City to Lima,Global Wings,Airbus A380,686,16,52.199999999999996,Snow,Economy,Non-refundable,International,0,4,8.811806070759253,5.365171124330127,Monday,0,20,No,2219.13
FLT03104,2023-09-29,New York to London,Global Wings,Boeing 777,123,5,55.199999999999996,Snow,Business,Refundable,Regional,0,2,7.666177433511383,6.7743901668358415,Friday,0,26,No,843.22
FLT03105,2022-06-16,Mumbai to Dubai,Global Wings,Boeing 787,402,7,99.6,Rain,First,Refundable,International,0,3,7.09598956627809,8.259831128432408,Thursday,0,0,Yes,1337.2
FLT03106,2024-07-25,Mumbai to Dubai,SkyTrack Airways,Airbus A380,411,0,143.4,Rain,Business,Refundable,International,0,4,8.462183257165359,5.5917120044782,Thursday,0,3,Yes,1599.26
FLT03107,2024-01-23,Mumbai to Dubai,BlueJet Airlines,Airbus A320,217,9,57.0,Clear,Economy,Non-refundable,International,0,3,8.73223348761864,5.863373495427363,Tuesday,0,24,No,1176.38
FLT03108,2023-04-04,Chicago to Los Angeles,BlueJet Airlines,Boeing 737,648,18,129.0,Fog,First,Refundable,Domestic,1,2,9.25044922755368,6.801515610268092,Tuesday,0,34,No,2185.51
FLT03109,2024-09-25,Beijing to Sydney,Global Wings,Boeing 777,550,2,212.4,Snow,Economy,Refundable,Regional,1,2,6.6311384595920515,8.436690226991566,Wednesday,0,24,No,1870.2
FLT03110,2022-10-07,Toronto to Vancouver,SkyTrack Airways,Boeing 737,717,3,151.2,Fog,Economy,Refundable,Regional,0,1,8.059761806452931,6.176070301759204,Friday,0,28,No,2196.69
FLT03111,2023-12-01,Singapore to Bangkok,SkyTrack Airways,Airbus A380,522,10,169.2,Fog,First,Non-refundable,Domestic,0,3,7.809815986416873,4.647989415640939,Friday,1,27,No,1709.43
FLT03112,2022-10-29,Berlin to Madrid,Sunshine Air,Airbus A320,284,14,176.4,Clear,Economy,Non-refundable,International,0,0,7.72734636787282,8.339462745693181,Saturday,0,0,Yes,1190.68
FLT03113,2023-06-15,Paris to Rome,Sunshine Air,Airbus A320,372,0,154.79999999999998,Rain,Business,Refundable,Domestic,1,1,7.693288160141713,6.209003307708734,Thursday,0,61,No,1475.88
FLT03114,2023-08-03,Beijing to Sydney,SkyTrack Airways,Airbus A320,674,8,178.2,Snow,Business,Non-refundable,International,0,3,7.330867478567346,7.752480819434067,Thursday,0,8,Yes,1978.03
FLT03115,2022-08-06,Beijing to Sydney,Sunshine Air,Boeing 737,872,10,206.4,Snow,Economy,Non-refundable,International,0,4,7.851594301944559,3.884557987966218,Saturday,0,0,Yes,2547.69
FLT03116,2022-04-12,San Francisco to Tokyo,Global Wings,Boeing 777,525,18,225.6,Fog,First,Refundable,International,0,3,9.345272170525373,5.804698013369524,Tuesday,0,0,Yes,1906.43
FLT03117,2023-07-08,Paris to Rome,Global Wings,Boeing 777,147,12,124.19999999999999,Clear,Economy,Non-refundable,International,1,4,8.301235220076665,7.9748122036552775,Saturday,0,4,Yes,1040.27
FLT03118,2022-10-15,Singapore to Bangkok,Global Wings,Boeing 737,362,15,30.0,Snow,Economy,Non-refundable,International,0,4,9.981011940759654,,Saturday,0,0,Yes,1387.51
FLT03119,2022-06-16,Mexico City to Lima,Sunshine Air,Boeing 737,739,3,159.6,Snow,Economy,Refundable,Regional,0,2,7.999382232446383,5.944617165707788,Thursday,0,8,Yes,2413.05
FLT03120,2023-09-13,Mexico City to Lima,Sunshine Air,Boeing 787,494,0,178.79999999999998,Rain,Economy,Non-refundable,International,0,0,7.809783198300648,4.272089243925483,Wednesday,0,29,No,1723.44
FLT03121,2022-02-05,Paris to Rome,BlueJet Airlines,Airbus A380,741,19,70.8,Fog,Business,Refundable,Domestic,0,3,6.800773286265603,3.6994420097964653,Saturday,0,55,No,2364.84
FLT03122,2024-01-14,San Francisco to Tokyo,Sunshine Air,Boeing 787,194,12,47.4,Clear,Business,Refundable,Domestic,0,0,6.828880818573136,5.268946605439724,Sunday,0,44,No,875.42
FLT03123,2024-01-11,Chicago to Los Angeles,Sunshine Air,Boeing 787,109,0,98.39999999999999,Clear,First,Non-refundable,Domestic,0,4,9.766844233584452,6.073384259974609,Thursday,0,0,Yes,828.14
FLT03124,2022-12-19,Paris to Rome,BlueJet Airlines,Airbus A380,491,4,34.199999999999996,Snow,Economy,Non-refundable,International,1,2,8.246479920386193,4.422336427726271,Monday,1,50,No,1653.27
FLT03125,2023-11-07,Mumbai to Dubai,Sunshine Air,Airbus A380,399,4,194.4,Fog,Business,Non-refundable,Regional,0,0,7.300207596604239,8.478295052595605,Tuesday,0,35,No,1521.88
FLT03126,2024-06-17,Beijing to Sydney,Sunshine Air,Airbus A320,406,13,218.4,Snow,Business,Refundable,International,1,1,7.620467968937174,3.0485134289606037,Monday,0,74,No,1590.27
FLT03127,2022-03-14,Mumbai to Dubai,Global Wings,Airbus A320,705,22,230.39999999999998,Snow,Business,Refundable,Regional,0,4,9.897351251309681,6.723159267557492,Monday,0,0,Yes,2325.3
FLT03128,2023-10-10,Beijing to Sydney,Global Wings,Airbus A380,406,13,51.0,Rain,Business,Refundable,International,0,1,7.222143896841741,8.321351125780216,Tuesday,0,0,Yes,1434.34
FLT03129,2022-12-19,Berlin to Madrid,SkyTrack Airways,Boeing 787,708,7,216.0,Fog,Economy,Refundable,International,1,0,6.893513213112578,7.303132876445215,Monday,1,45,No,2297.01
FLT03130,2024-06-09,New York to London,SkyTrack Airways,Boeing 737,304,3,55.8,Rain,Economy,Refundable,International,0,0,6.761735647585004,6.202973402572848,Sunday,0,42,No,1202.49
FLT03131,2022-03-11,Chicago to Los Angeles,SkyTrack Airways,Airbus A380,168,6,122.39999999999999,Rain,Business,Non-refundable,International,0,0,9.60934949093323,8.555520365549015,Friday,0,0,Yes,993.96
FLT03132,2023-03-01,San Francisco to Tokyo,SkyTrack Airways,Boeing 787,884,19,75.6,Snow,Business,Non-refundable,Regional,1,3,7.297570988654548,8.15247155768545,Wednesday,0,12,Yes,2793.6
FLT03133,2024-09-25,Berlin to Madrid,Sunshine Air,Boeing 787,858,18,76.2,Snow,Business,Refundable,Domestic,0,4,7.244227987968992,6.287650560108574,Wednesday,0,34,No,2723.03
FLT03134,2023-12-09,Berlin to Madrid,Global Wings,Boeing 737,592,14,90.0,Fog,Economy,Refundable,International,0,4,8.031582319978554,2.173126885892052,Saturday,1,30,No,2129.79
FLT03135,2024-02-20,New York to London,Sunshine Air,Boeing 777,149,21,47.4,Rain,Economy,Non-refundable,Regional,1,4,8.503283066760849,3.052182678686544,Tuesday,0,18,No,926.16
FLT03136,2023-07-15,Toronto to Vancouver,SkyTrack Airways,Boeing 787,355,3,52.8,Snow,First,Non-refundable,Domestic,0,3,8.984551287597968,7.961390730519123,Saturday,0,22,No,1543.0
FLT03137,2024-04-07,Mumbai to Dubai,BlueJet Airlines,Boeing 777,171,18,172.79999999999998,Rain,Business,Refundable,Domestic,0,0,8.221969739661711,8.373648437652815,Sunday,0,0,Yes,1002.53
FLT03138,2023-10-04,Chicago to Los Angeles,Global Wings,Airbus A380,872,8,37.199999999999996,Fog,Economy,Refundable,Regional,1,0,8.342734167961678,9.853803343012627,Wednesday,0,13,Yes,2612.96
FLT03139,2024-08-13,Singapore to Bangkok,Global Wings,Airbus A380,648,20,102.6,Clear,Business,Non-refundable,Domestic,0,1,9.896386225132616,7.157957984582379,Tuesday,0,0,Yes,2147.25
FLT03140,2023-06-01,Mexico City to Lima,Sunshine Air,Airbus A380,236,12,115.8,Clear,Business,Non-refundable,International,0,3,7.512085209930219,4.250375773645386,Thursday,0,19,No,1200.55
FLT03141,2023-03-04,Toronto to Vancouver,SkyTrack Airways,Airbus A380,402,13,132.6,Clear,First,Refundable,Regional,1,2,7.744282633495974,7.8661745619390455,Saturday,0,0,Yes,1623.04
FLT03142,2023-06-23,New York to London,SkyTrack Airways,Airbus A320,719,22,177.6,Clear,Economy,Refundable,Domestic,0,3,9.131797574025255,5.682721539807615,Friday,0,0,Yes,2259.2
FLT03143,2022-06-09,Toronto to Vancouver,Sunshine Air,Boeing 737,160,13,177.6,Clear,Economy,Refundable,Domestic,1,1,7.013408813601415,3.752553573859248,Thursday,0,115,No,860.49
FLT03144,2022-05-29,Mumbai to Dubai,Global Wings,Airbus A320,817,21,56.4,Snow,Economy,Non-refundable,Domestic,1,1,8.244336709540924,9.03973616938475,Sunday,0,0,Yes,2609.81
FLT03145,2024-02-15,Chicago to Los Angeles,Global Wings,Boeing 787,688,9,181.2,Fog,Economy,Non-refundable,Regional,0,1,6.658936754665671,6.144586606350547,Thursday,0,49,No,2148.54
FLT03146,2022-08-18,Beijing to Sydney,BlueJet Airlines,Boeing 777,663,15,204.0,Clear,Economy,Non-refundable,Domestic,0,0,8.776767967434177,4.993043303663541,Thursday,0,28,No,2143.82
FLT03147,2023-12-13,Berlin to Madrid,BlueJet Airlines,Airbus A320,460,4,153.6,Snow,Economy,Refundable,Domestic,0,2,8.431478685837114,6.70571961510864,Wednesday,1,29,No,1667.65
FLT03148,2023-07-16,New York to London,Sunshine Air,Boeing 787,87,22,33.6,Fog,First,Non-refundable,Domestic,0,1,9.628683403840718,8.459481066392158,Sunday,0,0,Yes,709.42
FLT03149,2022-03-08,Toronto to Vancouver,Global Wings,Airbus A380,596,5,174.6,Snow,Business,Refundable,Regional,1,4,8.712979392981364,5.524886986021739,Tuesday,0,41,No,2079.02
FLT03150,2024-03-22,San Francisco to Tokyo,Sunshine Air,Boeing 777,117,1,95.39999999999999,Fog,Business,Refundable,Regional,0,0,7.6155855535127,8.891284412178175,Friday,0,0,Yes,874.25
FLT03151,2023-01-16,Mexico City to Lima,Sunshine Air,Airbus A320,557,12,97.8,Snow,First,Refundable,Regional,0,2,9.397017540266042,7.653160626615992,Monday,0,5,Yes,1915.19
FLT03152,2022-02-27,Beijing to Sydney,SkyTrack Airways,Airbus A380,356,12,213.6,Clear,Business,Non-refundable,Domestic,0,4,7.125521223356711,5.1209020150238,Sunday,0,20,No,1284.59
FLT03153,2022-09-16,Toronto to Vancouver,BlueJet Airlines,Boeing 777,193,18,210.6,Fog,Business,Refundable,Regional,1,2,8.211111711333718,5.901901414070481,Friday,0,69,No,1128.94
FLT03154,2022-12-08,Chicago to Los Angeles,Sunshine Air,Boeing 777,390,17,195.0,Fog,First,Non-refundable,Regional,0,2,8.530962802098035,7.318635347752875,Thursday,1,39,No,1405.49
FLT03155,2024-04-17,Beijing to Sydney,BlueJet Airlines,Airbus A320,308,18,87.0,Clear,Economy,Refundable,Domestic,1,4,8.569583222847195,4.39550138082262,Wednesday,0,7,Yes,1221.13
FLT03156,2022-05-10,Berlin to Madrid,SkyTrack Airways,Boeing 787,609,0,205.79999999999998,Fog,Economy,Non-refundable,Domestic,0,3,8.706665027431338,5.618582804523896,Tuesday,0,11,Yes,1945.66
FLT03157,2023-12-28,San Francisco to Tokyo,Global Wings,Airbus A380,134,7,142.79999999999998,Fog,First,Non-refundable,Regional,1,2,6.572237812624275,6.5575289829922845,Thursday,1,37,No,690.67
FLT03158,2022-06-21,Chicago to Los Angeles,Global Wings,Boeing 737,713,21,202.2,Rain,Economy,Refundable,Domestic,0,3,7.119655544458996,3.699516353056442,Tuesday,0,0,Yes,2385.89
FLT03159,2024-02-09,Toronto to Vancouver,BlueJet Airlines,Airbus A380,893,15,121.8,Snow,Economy,Non-refundable,Domestic,0,2,6.931940225201727,6.405526615453362,Friday,0,53,No,2917.92
FLT03160,2023-09-06,Singapore to Bangkok,BlueJet Airlines,Boeing 787,227,1,64.2,Fog,Business,Non-refundable,International,1,4,9.12421743425157,5.320243453025455,Wednesday,0,17,No,944.55
FLT03161,2022-07-28,Singapore to Bangkok,Sunshine Air,Airbus A380,830,7,232.2,Fog,Business,Refundable,International,0,2,8.397356719539918,4.863446166006044,Thursday,0,0,Yes,2395.19
FLT03162,2024-03-13,Toronto to Vancouver,SkyTrack Airways,Boeing 777,562,5,59.4,Snow,Business,Non-refundable,Domestic,0,1,7.670182090159621,7.289495485382407,Wednesday,0,0,Yes,1921.73
FLT03163,2022-12-20,Toronto to Vancouver,Sunshine Air,Boeing 787,414,15,153.6,Rain,Business,Non-refundable,International,1,1,9.503646699744447,6.307404030457986,Tuesday,1,0,Yes,1571.6
FLT03164,2023-04-16,Paris to Rome,Global Wings,Boeing 737,284,22,60.599999999999994,Snow,Business,Non-refundable,Domestic,0,2,6.245881775946918,5.6220720731733245,Sunday,0,72,No,998.18
FLT03165,2024-03-08,San Francisco to Tokyo,Sunshine Air,Airbus A320,723,10,234.6,Snow,Economy,Refundable,Domestic,0,4,9.446481169722826,5.8588578758382575,Friday,0,0,Yes,2204.98
FLT03166,2022-04-26,Mumbai to Dubai,Sunshine Air,Boeing 737,590,16,119.39999999999999,Rain,Business,Refundable,Domestic,0,4,7.678938592754445,3.717235701556343,Tuesday,0,34,No,2108.4
FLT03167,2022-09-21,Paris to Rome,BlueJet Airlines,Boeing 787,205,22,61.199999999999996,Rain,First,Refundable,Domestic,1,0,7.730484661801846,10.152369295754871,Wednesday,0,33,No,1074.53
FLT03168,2023-10-24,San Francisco to Tokyo,Global Wings,Airbus A380,300,18,157.2,Snow,First,Non-refundable,International,0,4,7.718158829574727,5.292060074611237,Tuesday,0,5,Yes,1382.6
FLT03169,2024-03-22,Toronto to Vancouver,SkyTrack Airways,Boeing 777,403,10,69.0,Snow,Economy,Refundable,International,0,3,9.380522062698057,5.741651201551271,Friday,0,16,No,1404.07
FLT03170,2023-03-18,Toronto to Vancouver,Global Wings,Boeing 777,808,7,168.6,Fog,Business,Refundable,Domestic,0,2,7.126355827082403,8.274505788121914,Saturday,0,7,Yes,2520.54
FLT03171,2023-07-02,New York to London,Sunshine Air,Airbus A380,94,21,208.79999999999998,Clear,Economy,Non-refundable,International,0,1,6.913218903910574,6.202794823105773,Sunday,0,26,No,729.41
FLT03172,2023-03-29,San Francisco to Tokyo,BlueJet Airlines,Boeing 787,761,3,232.2,Clear,First,Non-refundable,International,1,4,8.747654304738623,,Wednesday,0,8,Yes,2510.76
FLT03173,2024-04-24,Toronto to Vancouver,Global Wings,Airbus A320,60,10,120.0,Clear,Business,Refundable,Domestic,0,1,9.330345797269045,8.852606168230905,Wednesday,0,11,Yes,587.04
FLT03174,2023-04-22,Toronto to Vancouver,BlueJet Airlines,Boeing 787,212,7,152.4,Fog,Business,Non-refundable,International,0,0,6.946353750555683,9.538428403337813,Saturday,0,17,No,979.61
FLT03175,2022-10-14,Chicago to Los Angeles,Sunshine Air,Boeing 787,488,8,221.4,Fog,First,Refundable,Regional,0,2,8.441256748249826,5.596846252105529,Friday,0,38,No,1771.36
FLT03176,2022-10-30,Beijing to Sydney,BlueJet Airlines,Boeing 737,567,1,182.4,Snow,Business,Refundable,Domestic,0,4,8.487534599418458,5.008443753722959,Sunday,0,37,No,1996.33
FLT03177,2022-11-07,Mexico City to Lima,Global Wings,Airbus A320,185,15,111.6,Clear,Economy,Refundable,Domestic,1,1,8.424568190494785,8.66749814413367,Monday,0,16,No,917.33
FLT03178,2022-07-27,Singapore to Bangkok,BlueJet Airlines,Airbus A380,550,5,110.39999999999999,Snow,Business,Non-refundable,International,0,4,8.22018414450899,7.617500171513729,Wednesday,0,12,Yes,1898.74
FLT03179,2023-09-10,Chicago to Los Angeles,Global Wings,Airbus A380,541,20,61.8,Clear,Economy,Non-refundable,International,0,0,7.243263277922604,8.521817889842607,Sunday,0,36,No,1947.02
FLT03180,2023-03-22,Toronto to Vancouver,SkyTrack Airways,Boeing 787,404,20,68.39999999999999,Clear,Economy,Refundable,International,0,1,8.054385377297999,8.89575996639878,Wednesday,0,0,Yes,1541.85
FLT03181,2023-11-01,Paris to Rome,Sunshine Air,Boeing 777,797,18,30.599999999999998,Fog,Economy,Non-refundable,International,1,1,9.023300417246412,8.653774520376171,Wednesday,0,0,Yes,2448.49
FLT03182,2023-09-25,Berlin to Madrid,Global Wings,Boeing 787,280,7,108.6,Clear,First,Refundable,International,0,2,7.195861873641731,5.12107402765965,Monday,0,0,Yes,1230.65
FLT03183,2022-02-24,San Francisco to Tokyo,Sunshine Air,Airbus A380,782,13,229.79999999999998,Clear,First,Refundable,Regional,0,2,8.214804962633877,5.674767247377316,Thursday,0,27,No,2520.32
FLT03184,2024-06-30,New York to London,SkyTrack Airways,Boeing 787,84,23,48.6,Clear,First,Refundable,International,1,1,6.7961965773585415,4.911348091133819,Sunday,0,52,No,718.35
